store,websites,attribute_set,type,category_ids,sku,has_options,name,manufacturer,url_key,meta_title,meta_description,image,small_image,thumbnail,gift_message_available,options_container,url_path,thumbnail_label,small_image_label,image_label,price,cost,weight,minimal_price,special_price,msrp,description,meta_keyword,in_depth,dimension,model,activation_information,short_description,custom_layout_update,color,status,tax_class_id,visibility,special_from_date,special_to_date,custom_design_from,custom_design_to,news_from_date,news_to_date,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,low_stock_date,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,stock_status_changed_automatically,use_config_enable_qty_increments,product_name,store_id,product_type_id,product_status_changed,product_changed_websites,processor,memory,hardrive,screensize,computer_manufacturers,shoe_type,gender,shoe_size,shirt_size,country_orgin,finish,room,megapixels,ram_size,cpu_speed,max_resolution,response_time,harddrive_speed,contrast_ratio,msrp_enabled,price_type,sku_type,weight_type,price_view,shipment_type,country_of_manufacture,msrp_display_actual_price_type,page_layout,custom_design,is_recurring,frame_shape
admin,base,Shoes,simple,17,steve_6,0,Steven by Steve Madden Pryme Pump,Steve Madden,steven-by-steve-madden-pryme-pump-6,Steven by Steve Madden Pryme Pump,Steven by Steve Madden Pryme Pump,/s/t/steven-by-steve-madden-pryme-pump.jpg,/s/t/steven-by-steve-madden-pryme-pump-1.jpg,/s/t/steven-by-steve-madden-pryme-pump-2.jpg,No,Block after Info Column,steven-by-steve-madden-pryme-pump-6.html,,,,69.99,29.99,2,69.99,,,"Nothing will turn his head faster than you wearing the sexy Pryme pump from Steven by Steve Madden. This daring pump has a pretty patent leather upper with light shirring, a double stitch detail surrounding the collar, and a vampy almond shaped toe. It also features smooth linings, a fully cushioned insole, a sexy covered stiletto heel, and a lightly textured dress leather outsole. Any way you wear the Pryme, you're certain to catch a lot of attention.",Steven by Steve Madden Pryme Pump,A prime example of chic style. Patent leather upper. Round toe. 3-1/2 inch covered heel. Flex leather sole. Imported. ,,B000NOGIKY,,"Nothing will turn his head faster than you wearing the sexy Pryme pump from Steven by Steve Madden. This daring pump has a pretty patent leather upper with light shirring, a double stitch detail surrounding the collar, and a vampy almond shaped toe",,Red,Enabled,Taxable Goods,Not Visible Individually,,,,,,,537,0,1,0,0,1,1,1,100,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,Steven by Steve Madden Pryme Pump,0,simple,,,,,,,,High Heels,Womens,6,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Shoes,simple,17,steve_7,0,Steven by Steve Madden Pryme Pump,Steve Madden,steven-by-steve-madden-pryme-pump-7,Steven by Steve Madden Pryme Pump,Steven by Steve Madden Pryme Pump,/s/t/steven-by-steve-madden-pryme-pump.jpg,/s/t/steven-by-steve-madden-pryme-pump-1.jpg,/s/t/steven-by-steve-madden-pryme-pump-2.jpg,No,Block after Info Column,steven-by-steve-madden-pryme-pump-7.html,,,,69.99,29.99,2,69.99,,,"Nothing will turn his head faster than you wearing the sexy Pryme pump from Steven by Steve Madden. This daring pump has a pretty patent leather upper with light shirring, a double stitch detail surrounding the collar, and a vampy almond shaped toe. It also features smooth linings, a fully cushioned insole, a sexy covered stiletto heel, and a lightly textured dress leather outsole. Any way you wear the Pryme, you're certain to catch a lot of attention.",Steven by Steve Madden Pryme Pump,A prime example of chic style. Patent leather upper. Round toe. 3-1/2 inch covered heel. Flex leather sole. Imported. ,,B000NOGIKY,,"Nothing will turn his head faster than you wearing the sexy Pryme pump from Steven by Steve Madden. This daring pump has a pretty patent leather upper with light shirring, a double stitch detail surrounding the collar, and a vampy almond shaped toe",,Red,Enabled,Taxable Goods,Not Visible Individually,,,,,,,808,0,1,0,0,1,1,1,100,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,Steven by Steve Madden Pryme Pump,0,simple,,,,,,,,High Heels,Womens,7,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Shoes,simple,17,steve_8,0,Steven by Steve Madden Pryme Pump,Steve Madden,steven-by-steve-madden-pryme-pump-8,Steven by Steve Madden Pryme Pump,Steven by Steve Madden Pryme Pump,/s/t/steven-by-steve-madden-pryme-pump.jpg,/s/t/steven-by-steve-madden-pryme-pump-1.jpg,/s/t/steven-by-steve-madden-pryme-pump-2.jpg,No,Block after Info Column,steven-by-steve-madden-pryme-pump-8.html,,,,69.99,29.99,2,69.99,,,"Nothing will turn his head faster than you wearing the sexy Pryme pump from Steven by Steve Madden. This daring pump has a pretty patent leather upper with light shirring, a double stitch detail surrounding the collar, and a vampy almond shaped toe. It also features smooth linings, a fully cushioned insole, a sexy covered stiletto heel, and a lightly textured dress leather outsole. Any way you wear the Pryme, you're certain to catch a lot of attention.",Steven by Steve Madden Pryme Pump,A prime example of chic style. Patent leather upper. Round toe. 3-1/2 inch covered heel. Flex leather sole. Imported. ,,B000NOGIKY,,"Nothing will turn his head faster than you wearing the sexy Pryme pump from Steven by Steve Madden. This daring pump has a pretty patent leather upper with light shirring, a double stitch detail surrounding the collar, and a vampy almond shaped toe",,Red,Enabled,Taxable Goods,Not Visible Individually,,,,,,,718,0,1,0,0,1,1,1,100,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,Steven by Steve Madden Pryme Pump,0,simple,,,,,,,,High Heels,Womens,8,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Shoes,configurable,17,nine,1,Nine West Women's Lucero Pump,Nine West,nine-west-women-s-lucero-pump,Nine West Women's Lucero Pump,Nine West Women's Lucero Pump,/n/i/nine-west-women-s-lucero-pump.jpg,/n/i/nine-west-women-s-lucero-pump.jpg,/n/i/nine-west-women-s-lucero-pump.jpg,No,Product Info Column,nine-west-women-s-lucero-pump.html,,,,89.99,29.99,2,89.99,,,"The Lucero pump from Nine West may just leave him at a loss for words. This flirty pump has a leather upper, a pretty almond-shaped toe with a slight V-cut vamp, leather linings, and a cushioned insole for long-wearing comfort. The stiletto heel radiates a subtle hint of sensuality, so sass up your jean and t-shirt look or nighttime attire with this hot pump and you'll be absolutely unforgettable.","Nine West, Women, Lucero, Pump",The perfect pump will suit any ensemble. Leather upper. 3-3/4 inch stacked heel. Man-made sole. Imported. ,,B000LJQVF8,,"This flirty pump has a leather upper, a pretty almond-shaped toe with a slight V-cut vamp",,Red,Enabled,Taxable Goods,"Catalog, Search",,,,,,,0,0,1,0,0,1,1,1,100,1,1,0000-00-00 00:00:00,,1,0,1,0,1,0,1,0,0,0,1,Nine West Women's Lucero Pump,0,configurable,,,,,,,,High Heels,Womens,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Shoes,simple,17,nine_4,0,Nine West Women's Lucero Pump,Nine West,nine-west-women-s-lucero-pump-4,Nine West Women's Lucero Pump,Nine West Women's Lucero Pump,,,,No,Block after Info Column,nine-west-women-s-lucero-pump-4.html,,,,89.99,29.99,2,89.99,,,"The Lucero pump from Nine West may just leave him at a loss for words. This flirty pump has a leather upper, a pretty almond-shaped toe with a slight V-cut vamp, leather linings, and a cushioned insole for long-wearing comfort. The stiletto heel radiates a subtle hint of sensuality, so sass up your jean and t-shirt look or nighttime attire with this hot pump and you'll be absolutely unforgettable.",Nine West Women's Lucero Pump ,The perfect pump will suit any ensemble. Leather upper. 3-3/4 inch stacked heel. Man-made sole. Imported. ,,B000LJQVF8,,"The Lucero pump from Nine West may just leave him at a loss for words. This flirty pump has a leather upper, a pretty almond-shaped toe with a slight V-cut vamp",,Red,Enabled,Taxable Goods,Not Visible Individually,,,,,,,379,0,1,0,0,1,1,1,100,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,Nine West Women's Lucero Pump,0,simple,,,,,,,,High Heels,Womens,4,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Shoes,simple,17,nine_5,0,Nine West Women's Lucero Pump,Nine West,nine-west-women-s-lucero-pump-5,Nine West Women's Lucero Pump,Nine West Women's Lucero Pump,,,,No,Block after Info Column,nine-west-women-s-lucero-pump-5.html,,,,89.99,29.99,2,89.99,,,"The Lucero pump from Nine West may just leave him at a loss for words. This flirty pump has a leather upper, a pretty almond-shaped toe with a slight V-cut vamp, leather linings, and a cushioned insole for long-wearing comfort. The stiletto heel radiates a subtle hint of sensuality, so sass up your jean and t-shirt look or nighttime attire with this hot pump and you'll be absolutely unforgettable.",Nine West Women's Lucero Pump ,The perfect pump will suit any ensemble. Leather upper. 3-3/4 inch stacked heel. Man-made sole. Imported. ,,B000LJQVF8,,"The Lucero pump from Nine West may just leave him at a loss for words. This flirty pump has a leather upper, a pretty almond-shaped toe with a slight V-cut vamp",,Red,Enabled,Taxable Goods,Not Visible Individually,,,,,,,312,0,1,0,0,1,1,1,100,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,Nine West Women's Lucero Pump,0,simple,,,,,,,,High Heels,Womens,5,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Shoes,simple,17,nine_6,0,Nine West Women's Lucero Pump,Nine West,nine-west-women-s-lucero-pump-6,Nine West Women's Lucero Pump,Nine West Women's Lucero Pump,,,,No,Block after Info Column,nine-west-women-s-lucero-pump-6.html,,,,89.99,29.99,2,89.99,,,"The Lucero pump from Nine West may just leave him at a loss for words. This flirty pump has a leather upper, a pretty almond-shaped toe with a slight V-cut vamp, leather linings, and a cushioned insole for long-wearing comfort. The stiletto heel radiates a subtle hint of sensuality, so sass up your jean and t-shirt look or nighttime attire with this hot pump and you'll be absolutely unforgettable.",Nine West Women's Lucero Pump ,The perfect pump will suit any ensemble. Leather upper. 3-3/4 inch stacked heel. Man-made sole. Imported. ,,B000LJQVF8,,"The Lucero pump from Nine West may just leave him at a loss for words. This flirty pump has a leather upper, a pretty almond-shaped toe with a slight V-cut vamp",,Red,Enabled,Taxable Goods,Not Visible Individually,,,,,,,979,0,1,0,0,1,1,1,100,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,Nine West Women's Lucero Pump,0,simple,,,,,,,,High Heels,Womens,6,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Shoes,configurable,17,ecco,1,ECCO Womens Golf Flexor Golf Shoe,Ecco,ecco-womens-golf-flexor-golf-shoe,ECCO Womens Golf Flexor Golf Shoe,ECCO Womens Golf Flexor Golf Shoe,/e/c/ecco-womens-golf-flexor-golf-shoe.jpg,/e/c/ecco-womens-golf-flexor-golf-shoe.jpg,/e/c/ecco-womens-golf-flexor-golf-shoe.jpg,No,Product Info Column,ecco-womens-golf-flexor-golf-shoe.html,,,,159.99,29.99,4,159.99,,,"Featuring a wide toe box and delivering optimum support, the sporty Golf Flexor golf shoe is a stylish cleat that you'll love wearing on and off the links. The contrasting embossed snakeskin panels attract interest, while the laid back lace-up style keeps things simple. And thanks to the one-year waterproof guarantee, you can trust these shoes to keep you in the game, even when conditions are less than perfect.","ECCO, Womens, Golf, Flexor, Shoe","<ul>
<ul class=""disc"">
<li>Breathable mesh fabric lining<br></li>
<li>Cushioned Comfort Fibre System(R) <br></li>
<li>Moisture absorbent<br></li>
<li>Anti-bacterial insole<br></li>
</ul>",,B000NPOA1M,,"With a wide toe box and delivering optimum support, the sporty Golf Flexor golf shoe is a stylish cleat that you'll love wearing on and off the links.",,Brown,Enabled,Taxable Goods,"Catalog, Search",,,,,,,0,0,1,0,0,1,1,1,100,1,1,0000-00-00 00:00:00,,1,0,1,0,1,0,1,0,0,0,1,ECCO Womens Golf Flexor Golf Shoe,0,configurable,,,,,,,,Golf Shoes,Womens,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Shoes,simple,17,ecco_4,0,ECCO Womens Golf Flexor Golf Shoe,Ecco,ecco-womens-golf-flexor-golf-shoe-4,ECCO Womens Golf Flexor Golf Shoe,ECCO Womens Golf Flexor Golf Shoe,/e/c/ecco-womens-golf-flexor-golf-shoe.jpg,/e/c/ecco-womens-golf-flexor-golf-shoe-1.jpg,/e/c/ecco-womens-golf-flexor-golf-shoe-2.jpg,No,Block after Info Column,ecco-womens-golf-flexor-golf-shoe-4.html,,,,159.99,29.99,4,159.99,,,"Featuring a wide toe box and delivering optimum support, the sporty Golf Flexor golf shoe is a stylish cleat that you'll love wearing on and off the links. The contrasting embossed snakeskin panels attract interest, while the laid back lace-up style keeps things simple. And thanks to the one-year waterproof guarantee, you can trust these shoes to keep you in the game, even when conditions are less than perfect.",ECCO Womens Golf Flexor Golf Shoe,"Featuring a wide toe box and delivering optimum support, the sporty Golf Flexor golf shoe is a stylish cleat that you'll love wearing on and off the links. The contrasting embossed snakeskin panels attract interest, while the laid back lace-up style keeps things simple. And thanks to the one-year waterproof guarantee, you can trust these shoes to keep you in the game, even when conditions are less than perfect.",,B000NPOA1M,,"Featuring a wide toe box and delivering optimum support, the sporty Golf Flexor golf shoe is a stylish cleat that you'll love wearing on and off the links.",,Brown,Enabled,Taxable Goods,Not Visible Individually,,,,,,,336,0,1,0,0,1,1,1,100,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,ECCO Womens Golf Flexor Golf Shoe,0,simple,,,,,,,,Golf Shoes,Womens,4,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Shoes,simple,17,ecco_5,0,ECCO Womens Golf Flexor Golf Shoe,Ecco,ecco-womens-golf-flexor-golf-shoe-5,ECCO Womens Golf Flexor Golf Shoe,ECCO Womens Golf Flexor Golf Shoe,/e/c/ecco-womens-golf-flexor-golf-shoe.jpg,/e/c/ecco-womens-golf-flexor-golf-shoe-1.jpg,/e/c/ecco-womens-golf-flexor-golf-shoe-2.jpg,No,Block after Info Column,ecco-womens-golf-flexor-golf-shoe-5.html,,,,159.99,29.99,4,159.99,,,"Featuring a wide toe box and delivering optimum support, the sporty Golf Flexor golf shoe is a stylish cleat that you'll love wearing on and off the links. The contrasting embossed snakeskin panels attract interest, while the laid back lace-up style keeps things simple. And thanks to the one-year waterproof guarantee, you can trust these shoes to keep you in the game, even when conditions are less than perfect.",ECCO Womens Golf Flexor Golf Shoe,"Featuring a wide toe box and delivering optimum support, the sporty Golf Flexor golf shoe is a stylish cleat that you'll love wearing on and off the links. The contrasting embossed snakeskin panels attract interest, while the laid back lace-up style keeps things simple. And thanks to the one-year waterproof guarantee, you can trust these shoes to keep you in the game, even when conditions are less than perfect.",,B000NPOA1M,,"Featuring a wide toe box and delivering optimum support, the sporty Golf Flexor golf shoe is a stylish cleat that you'll love wearing on and off the links.",,Brown,Enabled,Taxable Goods,Not Visible Individually,,,,,,,374,0,1,0,0,1,1,1,100,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,ECCO Womens Golf Flexor Golf Shoe,0,simple,,,,,,,,Golf Shoes,Womens,5,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Shoes,simple,17,ecco_6,0,ECCO Womens Golf Flexor Golf Shoe,Ecco,ecco-womens-golf-flexor-golf-shoe-6,ECCO Womens Golf Flexor Golf Shoe,ECCO Womens Golf Flexor Golf Shoe,/e/c/ecco-womens-golf-flexor-golf-shoe.jpg,/e/c/ecco-womens-golf-flexor-golf-shoe-1.jpg,/e/c/ecco-womens-golf-flexor-golf-shoe-2.jpg,No,Block after Info Column,ecco-womens-golf-flexor-golf-shoe-6.html,,,,159.99,29.99,4,159.99,,,"Featuring a wide toe box and delivering optimum support, the sporty Golf Flexor golf shoe is a stylish cleat that you'll love wearing on and off the links. The contrasting embossed snakeskin panels attract interest, while the laid back lace-up style keeps things simple. And thanks to the one-year waterproof guarantee, you can trust these shoes to keep you in the game, even when conditions are less than perfect.",ECCO Womens Golf Flexor Golf Shoe,"Featuring a wide toe box and delivering optimum support, the sporty Golf Flexor golf shoe is a stylish cleat that you'll love wearing on and off the links. The contrasting embossed snakeskin panels attract interest, while the laid back lace-up style keeps things simple. And thanks to the one-year waterproof guarantee, you can trust these shoes to keep you in the game, even when conditions are less than perfect.",,B000NPOA1M,,"Featuring a wide toe box and delivering optimum support, the sporty Golf Flexor golf shoe is a stylish cleat that you'll love wearing on and off the links.",,Brown,Enabled,Taxable Goods,Not Visible Individually,,,,,,,343,0,1,0,0,1,1,1,100,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,ECCO Womens Golf Flexor Golf Shoe,0,simple,,,,,,,,Golf Shoes,Womens,6,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Shirts T,simple,4,coal_md,0,Coalesce: Functioning On Impatience T-Shirt,,coalesce-functioning-on-impatience-t-shirt-medium,Coalesce: Functioning On Impatience T-Shirt,Coalesce: Functioning On Impatience T-Shirt,,,,No,Block after Info Column,coalesce-functioning-on-impatience-t-shirt-medium.html,,,,15,2,0.5,15,,,"# 6.1 oz. 100% preshrunk heavyweight cotton 
# Shoulder-to-shoulder taping
# Double-needle sleeves and bottom hem",Coalesce: Functioning On Impatience T-Shirt,,,Impatience,,"# 6.1 oz. 100% preshrunk heavyweight cotton 
# Shoulder-to-shoulder taping
# Double-needle sleeves and bottom hem",,Green,Enabled,Taxable Goods,Not Visible Individually,,,,,,,998,0,1,0,0,1,1,1,100,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,Coalesce: Functioning On Impatience T-Shirt,0,simple,,,,,,,,,Mens,,Medium,,,,,,,,,,,,,,,,,,,,,,
admin,base,Shirts T,simple,4,coal_lrg,0,Coalesce: Functioning On Impatience T-Shirt,,coalesce-functioning-on-impatience-t-shirt-large,Coalesce: Functioning On Impatience T-Shirt,Coalesce: Functioning On Impatience T-Shirt,,,,No,Block after Info Column,coalesce-functioning-on-impatience-t-shirt-large.html,,,,15,2,0.5,15,,,"# 6.1 oz. 100% preshrunk heavyweight cotton 
# Shoulder-to-shoulder taping
# Double-needle sleeves and bottom hem",Coalesce: Functioning On Impatience T-Shirt,,,Impatience,,"# 6.1 oz. 100% preshrunk heavyweight cotton 
# Shoulder-to-shoulder taping
# Double-needle sleeves and bottom hem",,Green,Enabled,Taxable Goods,Not Visible Individually,,,,,,,749,0,1,0,0,1,1,1,100,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,Coalesce: Functioning On Impatience T-Shirt,0,simple,,,,,,,,,Mens,,Large,,,,,,,,,,,,,,,,,,,,,,
admin,base,Shirts T,configurable,4,coal_1,1,Coalesce: Functioning On Impatience T-Shirt,,coalesce-functioning-on-impatience-t-shirt,Coalesce: Functioning On Impatience T-Shirt,Coalesce: Functioning On Impatience T-Shirt,/c/o/coalesce-functioning-on-impatience-t-shirt-1.jpg,/c/o/coalesce-functioning-on-impatience-t-shirt-1.jpg,/c/o/coalesce-functioning-on-impatience-t-shirt-1.jpg,No,Product Info Column,coalesce-functioning-on-impatience-t-shirt.html,,,,15,2,0.5,10,,,"Comfortable preshrunk shirts.  Highest Quality Printing.<br><br>
<ul>
<ul class=""disc"">
<li>6.1 oz. 100% preshrunk heavyweight cotton<br></li>
<li>Shoulder-to-shoulder taping<br></li>
<li>Double-needle sleeves and bottom hem<br></li>","Coalesce, T-Shirt",,,Impatience,,"<ul>
<ul class=""disc"">

<li>6.1 oz. 100% preshrunk heavyweight cotton<br></li>
<li>Shoulder-to-shoulder taping<br></li>
<li>Double-needle sleeves and bottom hem<br></li>
</ul>",,Green,Enabled,Taxable Goods,"Catalog, Search",,,,,,,0,0,1,0,0,1,1,1,100,1,1,0000-00-00 00:00:00,,1,0,1,0,1,0,1,0,0,0,1,Coalesce: Functioning On Impatience T-Shirt,0,configurable,,,,,,,,,Mens,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Shirts T,configurable,4,ink,1,Ink Eater: Krylon Bombear Destroyed Tee,,ink-eater-krylon-bombear-destroyed-tee,Ink Eater: Krylon Bombear Destroyed Tee,Ink Eater: Krylon Bombear Destroyed Tee,/i/n/ink-eater-krylon-bombear-destroyed-tee.jpg,/i/n/ink-eater-krylon-bombear-destroyed-tee.jpg,/i/n/ink-eater-krylon-bombear-destroyed-tee.jpg,No,Product Info Column,ink-eater-krylon-bombear-destroyed-tee.html,,,,22,2,0.5,18,,,"We bought these with the intention of making shirts for our family reunion, only to come back the next day to find each and every one of them had been tagged by The Bear.  Oh well -- can't argue with art.  Now you can make your grandparents proud by wearing an original piece of graf work to YOUR family reunion!","Ink Eater, Krylon, Bombear , Destroyed, Tee, t shirt",,,Ink Eater:,,Now you can make your grandparents proud by wearing an original piece of graf work to YOUR family reunion!,,White,Enabled,Taxable Goods,"Catalog, Search",,,,,,,0,0,1,0,0,1,1,1,100,1,1,0000-00-00 00:00:00,,1,0,1,0,1,0,1,0,0,0,1,Ink Eater: Krylon Bombear Destroyed Tee,0,configurable,,,,,,,,,Womens,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Shirts T,simple,4,ink_med,0,Ink Eater: Krylon Bombear Destroyed Tee,,ink-eater-krylon-bombear-destroyed-tee-med,Ink Eater: Krylon Bombear Destroyed Tee,Ink Eater: Krylon Bombear Destroyed Tee,/i/n/ink-eater-krylon-bombear-destroyed-tee.jpg,/i/n/ink-eater-krylon-bombear-destroyed-tee-1.jpg,/i/n/ink-eater-krylon-bombear-destroyed-tee-2.jpg,No,Block after Info Column,ink-eater-krylon-bombear-destroyed-tee-med.html,,,,22,2,0.5,22,,,"We bought these with the intention of making shirts for our family reunion, only to come back the next day to find each and every one of them had been tagged by The Bear.  Oh well -- can't argue with art.  Now you can make your grandparents proud by wearing an original piece of graf work to YOUR family reunion!",Ink Eater: Krylon Bombear Destroyed Tee,,,Ink Eater:,,"We bought these with the intention of making shirts for our family reunion, only to come back the next day to find each and every one of them had been tagged by The Bear.  Oh well -- can't argue with art.  Now you can make your grandparents proud by wearing an original piece of graf work to YOUR family reunion!",,White,Enabled,Taxable Goods,Not Visible Individually,,,,,,,812,0,1,0,0,1,1,1,100,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,Ink Eater: Krylon Bombear Destroyed Tee,0,simple,,,,,,,,,Womens,,Medium,,,,,,,,,,,,,,,,,,,,,,
admin,base,Shirts T,simple,4,ink_lrg,0,Ink Eater: Krylon Bombear Destroyed Tee,,ink-eater-krylon-bombear-destroyed-tee-lrg,Ink Eater: Krylon Bombear Destroyed Tee,Ink Eater: Krylon Bombear Destroyed Tee,/i/n/ink-eater-krylon-bombear-destroyed-tee.jpg,/i/n/ink-eater-krylon-bombear-destroyed-tee-1.jpg,/i/n/ink-eater-krylon-bombear-destroyed-tee-2.jpg,No,Block after Info Column,ink-eater-krylon-bombear-destroyed-tee-lrg.html,,,,22,2,0.5,22,,,"We bought these with the intention of making shirts for our family reunion, only to come back the next day to find each and every one of them had been tagged by The Bear.  Oh well -- can't argue with art.  Now you can make your grandparents proud by wearing an original piece of graf work to YOUR family reunion!",Ink Eater: Krylon Bombear Destroyed Tee,,,Ink Eater:,,"We bought these with the intention of making shirts for our family reunion, only to come back the next day to find each and every one of them had been tagged by The Bear.  Oh well -- can't argue with art.  Now you can make your grandparents proud by wearing an original piece of graf work to YOUR family reunion!",,White,Enabled,Taxable Goods,Not Visible Individually,,,,,,,469,0,1,0,0,1,1,1,100,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,Ink Eater: Krylon Bombear Destroyed Tee,0,simple,,,,,,,,,Womens,,Large,,,,,,,,,,,,,,,,,,,,,,
admin,base,Shirts T,configurable,4,oc,1,The Only Children: Paisley T-Shirt,,the-only-children-paisley-t-shirt,The Only Children: Paisley T-Shirt,The Only Children: Paisley T-Shirt,/t/h/the-only-children-paisley-t-shirt.jpg,/t/h/the-only-children-paisley-t-shirt.jpg,/t/h/the-only-children-paisley-t-shirt.jpg,No,Product Info Column,the-only-children-paisley-t-shirt.html,,,,100,2,0.44,10,,,"<ul>
<ul class=""disc"">
<li>6.1 oz. 100% preshrunk heavyweight cotton <br></li>
<li>Double-needle sleeves and bottom hem</li>
</ul>",The Only Children: Paisley T-Shirt,,,paisley,,Printed on American Apparel Classic style 5495 California cotton T shirt.   ,,White,Enabled,Taxable Goods,"Catalog, Search",,,,,,,0,0,1,0,0,1,1,1,100,1,1,0000-00-00 00:00:00,,1,0,1,0,1,0,1,0,0,0,1,The Only Children: Paisley T-Shirt,0,configurable,,,,,,,,,Mens,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,Shirts T,simple,4,oc_med,0,The Only Children: Paisley T-Shirt,,the-only-children-paisley-t-shirt-med,The Only Children: Paisley T-Shirt,The Only Children: Paisley T-Shirt,/t/h/the-only-children-paisley-t-shirt.jpg,/t/h/the-only-children-paisley-t-shirt-1.jpg,/t/h/the-only-children-paisley-t-shirt-2.jpg,No,Block after Info Column,the-only-children-paisley-t-shirt-med.html,,,,15,2,0.44,15,,,"# 6.1 oz. 100% preshrunk heavyweight cotton 
# Double-needle sleeves and bottom hem",The Only Children: Paisley T-Shirt,,,The Only Children: Paisley T-Shirt,,Printed on American Apparel Classic style 5495 California cotton T shirst.   ,,White,Enabled,Taxable Goods,Not Visible Individually,,,,,,,241,0,1,0,0,1,1,1,100,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,The Only Children: Paisley T-Shirt,0,simple,,,,,,,,,Mens,,Medium,,,,,,,,,,,,,,,,,,,,,,
admin,base,Shirts T,simple,4,oc_lrg,0,The Only Children: Paisley T-Shirt,,the-only-children-paisley-t-shirt-lrg,The Only Children: Paisley T-Shirt,The Only Children: Paisley T-Shirt,/t/h/the-only-children-paisley-t-shirt.jpg,/t/h/the-only-children-paisley-t-shirt-1.jpg,/t/h/the-only-children-paisley-t-shirt-2.jpg,No,Block after Info Column,the-only-children-paisley-t-shirt-lrg.html,,,,15,2,0.44,15,,,"# 6.1 oz. 100% preshrunk heavyweight cotton 
# Double-needle sleeves and bottom hem",The Only Children: Paisley T-Shirt,,,The Only Children: Paisley T-Shirt,,Printed on American Apparel Classic style 5495 California cotton T shirst.   ,,White,Enabled,Taxable Goods,Not Visible Individually,,,,,,,422,0,1,0,0,1,1,1,100,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,The Only Children: Paisley T-Shirt,0,simple,,,,,,,,,Mens,,Large,,,,,,,,,,,,,,,,,,,,,,
admin,base,Shirts T,configurable,4,zol,1,Zolof The Rock And Roll Destroyer: LOL Cat T-shirt,,zolof-the-rock-and-roll-destroyer-lol-cat-t-shirt,Zolof The Rock And Roll Destroyer: LOL Cat T-shirt,Zolof The Rock And Roll Destroyer: LOL Cat T-shirt,/z/o/zolof-the-rock-and-roll-destroyer-lol-cat-t-shirt.jpg,/z/o/zolof-the-rock-and-roll-destroyer-lol-cat-t-shirt.jpg,/z/o/zolof-the-rock-and-roll-destroyer-lol-cat-t-shirt.jpg,No,Product Info Column,zolof-the-rock-and-roll-destroyer-lol-cat-t-shirt.html,,,,13.5,2,0.44,9.5,,,"<ul>
<ul class=""disc"")
<li> 6.1 oz. 100% preshrunk heavyweight cotton <br></li>
<li> Shoulder-to-shoulder taping<br></li>
<li>Double-needle sleeves and bottom hem<br></li>
</ul>",Zolof The Rock And Roll Destroyer: LOL Cat T-shirt,,,zolof,,Printed on American Apparel Classic style 5495 California t-shirts.  ,,,Enabled,Taxable Goods,"Catalog, Search",,,,,,,0,0,1,0,0,1,1,1,100,1,1,0000-00-00 00:00:00,,1,0,1,0,1,0,1,0,0,0,1,Zolof The Rock And Roll Destroyer: LOL Cat T-shirt,0,configurable,,,,,,,,,Mens,,,,,,,,,,,,,,,,,,,,,,,,
